discipline_title,event_title,event_gender,medal_type,participant_type,country_3_letter_code,game_location,game_season,game_year,game_name
Boxing,51-54kg bantamweight men,Men,Silver,Athlete,UGA,Mexico,Summer,1968,Mexico City 1968
Boxing,51-54kg bantamweight men,Men,Silver,Athlete,USA,Canada,Summer,1976,Montreal 1976
Boxing,51-54kg bantamweight men,Men,Silver,Athlete,VEN,USSR,Summer,1980,Moscow 1980
Boxing,51kg flyweight men,Men,Bronze,Athlete,EGY,Italy,Summer,1960,Rome 1960
Boxing,51kg flyweight men,Men,Bronze,Athlete,FRA,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,51kg flyweight men,Men,Bronze,Athlete,IRL,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,51kg flyweight men,Men,Bronze,Athlete,JPN,Italy,Summer,1960,Rome 1960
Boxing,51kg flyweight men,Men,Bronze,Athlete,KOR,Great Britain,Summer,1948,London 1948
Boxing,51kg flyweight men,Men,Bronze,Athlete,RUS,Finland,Summer,1952,Helsinki 1952
Boxing,51kg flyweight men,Men,Bronze,Athlete,RUS,Japan,Summer,1964,Tokyo 1964
Boxing,51kg flyweight men,Men,Bronze,Athlete,USA,Japan,Summer,1964,Tokyo 1964
Boxing,51kg flyweight men,Men,Bronze,Athlete,ZAF,Finland,Summer,1952,Helsinki 1952
Boxing,51kg flyweight men,Men,Gold,Athlete,ARG,Great Britain,Summer,1948,London 1948
Boxing,51kg flyweight men,Men,Gold,Athlete,GBR,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,51kg flyweight men,Men,Gold,Athlete,HUN,Italy,Summer,1960,Rome 1960
Boxing,51kg flyweight men,Men,Gold,Athlete,ITA,Japan,Summer,1964,Tokyo 1964
Boxing,51kg flyweight men,Men,Gold,Athlete,USA,Finland,Summer,1952,Helsinki 1952
Boxing,51kg flyweight men,Men,Silver,Athlete,DEU,Finland,Summer,1952,Helsinki 1952
Boxing,51kg flyweight men,Men,Silver,Athlete,ITA,Great Britain,Summer,1948,London 1948
Boxing,51kg flyweight men,Men,Silver,Athlete,POL,Japan,Summer,1964,Tokyo 1964
Boxing,51kg flyweight men,Men,Silver,Athlete,ROU,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,51kg flyweight men,Men,Silver,Athlete,RUS,Italy,Summer,1960,Rome 1960
Boxing,5216  567kg featherweight men,Men,Bronze,Athlete,USA,United States,Summer,1904,St. Louis 1904
Boxing,5216  567kg featherweight men,Men,Gold,Athlete,USA,United States,Summer,1904,St. Louis 1904
Boxing,5216  567kg featherweight men,Men,Silver,Athlete,USA,United States,Summer,1904,St. Louis 1904
Boxing,5262  5715kg featherweight men,Men,Bronze,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,5262  5715kg featherweight men,Men,Gold,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,5262  5715kg featherweight men,Men,Silver,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,5262kg bantamweight men,Men,Bronze,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,5262kg bantamweight men,Men,Gold,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,5262kg bantamweight men,Men,Silver,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,52kg men,Men,Bronze,Athlete,CHN,Brazil,Summer,2016,Rio 2016
Boxing,52kg men,Men,Bronze,Athlete,IRL,Great Britain,Summer,2012,London 2012
Boxing,52kg men,Men,Bronze,Athlete,RUS,Great Britain,Summer,2012,London 2012
Boxing,52kg men,Men,Gold,Athlete,CUB,Great Britain,Summer,2012,London 2012
Boxing,52kg men,Men,Gold,Athlete,UZB,Brazil,Summer,2016,Rio 2016
Boxing,52kg men,Men,Silver,Athlete,MNG,Great Britain,Summer,2012,London 2012
Boxing,52kg men,Men,Silver,Athlete,VEN,Brazil,Summer,2016,Rio 2016
Boxing,5352  5715kg featherweight men,Men,Bronze,Athlete,ARG,France,Summer,1924,Paris 1924
Boxing,5352  5715kg featherweight men,Men,Bronze,Athlete,ITA,Belgium,Summer,1920,Antwerp 1920
Boxing,5352  5715kg featherweight men,Men,Bronze,Athlete,USA,Netherlands,Summer,1928,Amsterdam 1928
Boxing,5352  5715kg featherweight men,Men,Gold,Athlete,FRA,Belgium,Summer,1920,Antwerp 1920
Boxing,5352  5715kg featherweight men,Men,Gold,Athlete,NLD,Netherlands,Summer,1928,Amsterdam 1928
Boxing,5352  5715kg featherweight men,Men,Gold,Athlete,USA,France,Summer,1924,Paris 1924
Boxing,5352  5715kg featherweight men,Men,Silver,Athlete,ARG,Netherlands,Summer,1928,Amsterdam 1928
Boxing,5352  5715kg featherweight men,Men,Silver,Athlete,FRA,Belgium,Summer,1920,Antwerp 1920
Boxing,5352  5715kg featherweight men,Men,Silver,Athlete,USA,France,Summer,1924,Paris 1924
Boxing,54  5715kg featherweight men,Men,Bronze,Athlete,SWE,United States,Summer,1932,Los Angeles 1932
Boxing,54  5715kg featherweight men,Men,Gold,Athlete,ARG,United States,Summer,1932,Los Angeles 1932
Boxing,54  5715kg featherweight men,Men,Silver,Athlete,DEU,United States,Summer,1932,Los Angeles 1932
Boxing,54 - 58kg (featherweight) men,Men,Bronze,Athlete,POL,Great Britain,Summer,1948,London 1948
Boxing,54 - 58kg (featherweight) men,Men,Gold,Athlete,ITA,Great Britain,Summer,1948,London 1948
Boxing,54 - 58kg (featherweight) men,Men,Silver,Athlete,ZAF,Great Britain,Summer,1948,London 1948
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,ARG,United States,Summer,1996,Atlanta 1996
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,AZE,China,Summer,2008,Beijing 2008
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,BGR,Mexico,Summer,1968,Mexico City 1968
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,COL,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,DEU,Greece,Summer,2004,Athens 2004
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,DEU,Japan,Summer,1964,Tokyo 1964
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,DZA,Spain,Summer,1992,Barcelona 1992
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,EUN,Spain,Summer,1992,Barcelona 1992
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,FIN,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,FIN,Italy,Summer,1960,Rome 1960
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,FRA,Finland,Summer,1952,Helsinki 1952
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,HUN,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,KEN,Mexico,Summer,1968,Mexico City 1968
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,KOR,Greece,Summer,2004,Athens 2004
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,KOR,Republic of Korea,Summer,1988,Seoul 1988
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,MAR,Australia,Summer,2000,Sydney 2000
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,MAR,Republic of Korea,Summer,1988,Seoul 1988
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,MEX,Canada,Summer,1976,Montreal 1976
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,POL,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,POL,Canada,Summer,1976,Montreal 1976
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,POL,USSR,Summer,1980,Moscow 1980
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,RUS,Australia,Summer,2000,Sydney 2000
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,RUS,USSR,Summer,1980,Moscow 1980
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,TUR,China,Summer,2008,Beijing 2008
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,TUR,United States,Summer,1984,Los Angeles 1984
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,USA,Japan,Summer,1964,Tokyo 1964
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,USA,United States,Summer,1996,Atlanta 1996
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,VEN,United States,Summer,1984,Los Angeles 1984
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,ZAF,Finland,Summer,1952,Helsinki 1952
Boxing,54-57kg featherweight men,Men,Bronze,Athlete,ZAF,Italy,Summer,1960,Rome 1960
Boxing,54-57kg featherweight men,Men,Gold,Athlete,CUB,Canada,Summer,1976,Montreal 1976
Boxing,54-57kg featherweight men,Men,Gold,Athlete,CZE,Finland,Summer,1952,Helsinki 1952
Boxing,54-57kg featherweight men,Men,Gold,Athlete,DEU,Spain,Summer,1992,Barcelona 1992
Boxing,54-57kg featherweight men,Men,Gold,Athlete,DEU,USSR,Summer,1980,Moscow 1980
Boxing,54-57kg featherweight men,Men,Gold,Athlete,ITA,Italy,Summer,1960,Rome 1960
Boxing,54-57kg featherweight men,Men,Gold,Athlete,ITA,Republic of Korea,Summer,1988,Seoul 1988
Boxing,54-57kg featherweight men,Men,Gold,Athlete,KAZ,Australia,Summer,2000,Sydney 2000
Boxing,54-57kg featherweight men,Men,Gold,Athlete,MEX,Mexico,Summer,1968,Mexico City 1968
Boxing,54-57kg featherweight men,Men,Gold,Athlete,RUS,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,54-57kg featherweight men,Men,Gold,Athlete,RUS,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,54-57kg featherweight men,Men,Gold,Athlete,RUS,Greece,Summer,2004,Athens 2004
Boxing,54-57kg featherweight men,Men,Gold,Athlete,RUS,Japan,Summer,1964,Tokyo 1964
Boxing,54-57kg featherweight men,Men,Gold,Athlete,THA,United States,Summer,1996,Atlanta 1996
Boxing,54-57kg featherweight men,Men,Gold,Athlete,UKR,China,Summer,2008,Beijing 2008
Boxing,54-57kg featherweight men,Men,Gold,Athlete,USA,United States,Summer,1984,Los Angeles 1984
Boxing,54-57kg featherweight men,Men,Silver,Athlete,BGR,United States,Summer,1996,Atlanta 1996
Boxing,54-57kg featherweight men,Men,Silver,Athlete,CUB,USSR,Summer,1980,Moscow 1980
Boxing,54-57kg featherweight men,Men,Silver,Athlete,DEU,Canada,Summer,1976,Montreal 1976
Boxing,54-57kg featherweight men,Men,Silver,Athlete,ESP,Spain,Summer,1992,Barcelona 1992
Boxing,54-57kg featherweight men,Men,Silver,Athlete,FRA,China,Summer,2008,Beijing 2008
Boxing,54-57kg featherweight men,Men,Silver,Athlete,GBR,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,54-57kg featherweight men,Men,Silver,Athlete,ITA,Finland,Summer,1952,Helsinki 1952
Boxing,54-57kg featherweight men,Men,Silver,Athlete,KEN,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,54-57kg featherweight men,Men,Silver,Athlete,NGA,United States,Summer,1984,Los Angeles 1984
Boxing,54-57kg featherweight men,Men,Silver,Athlete,PHL,Japan,Summer,1964,Tokyo 1964
Boxing,54-57kg featherweight men,Men,Silver,Athlete,POL,Italy,Summer,1960,Rome 1960
Boxing,54-57kg featherweight men,Men,Silver,Athlete,PRK,Greece,Summer,2004,Athens 2004
Boxing,54-57kg featherweight men,Men,Silver,Athlete,ROU,Republic of Korea,Summer,1988,Seoul 1988
Boxing,54-57kg featherweight men,Men,Silver,Athlete,USA,Australia,Summer,2000,Sydney 2000
Boxing,54-57kg featherweight men,Men,Silver,Athlete,USA,Mexico,Summer,1968,Mexico City 1968
Boxing,567  6124kg lightweight men,Men,Bronze,Athlete,USA,United States,Summer,1904,St. Louis 1904
Boxing,567  6124kg lightweight men,Men,Gold,Athlete,USA,United States,Summer,1904,St. Louis 1904
Boxing,567  6124kg lightweight men,Men,Silver,Athlete,USA,United States,Summer,1904,St. Louis 1904
Boxing,56kg men,Men,Bronze,Athlete,CUB,Great Britain,Summer,2012,London 2012
Boxing,56kg men,Men,Bronze,Athlete,JPN,Great Britain,Summer,2012,London 2012
Boxing,56kg men,Men,Bronze,Athlete,RUS,Brazil,Summer,2016,Rio 2016
Boxing,56kg men,Men,Bronze,Athlete,UZB,Brazil,Summer,2016,Rio 2016
Boxing,56kg men,Men,Gold,Athlete,CUB,Brazil,Summer,2016,Rio 2016
Boxing,56kg men,Men,Gold,Athlete,GBR,Great Britain,Summer,2012,London 2012
Boxing,56kg men,Men,Silver,Athlete,IRL,Great Britain,Summer,2012,London 2012
Boxing,56kg men,Men,Silver,Athlete,USA,Brazil,Summer,2016,Rio 2016
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,ARG,Italy,Summer,1960,Rome 1960
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,ARM,China,Summer,2008,Beijing 2008
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,CMR,United States,Summer,1984,Los Angeles 1984
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,COL,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,CUB,Brazil,Summer,2016,Rio 2016
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,CUB,China,Summer,2008,Beijing 2008
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,CUB,Great Britain,Summer,2012,London 2012
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,DEU,USSR,Summer,1980,Moscow 1980
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,FIN,Finland,Summer,1952,Helsinki 1952
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,GBR,Italy,Summer,1960,Rome 1960
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,IRL,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,IRL,Japan,Summer,1964,Tokyo 1964
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,KAZ,Greece,Summer,2004,Athens 2004
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,KEN,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,KOR,Spain,Summer,1992,Barcelona 1992
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,KOR,United States,Summer,1984,Los Angeles 1984
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,LTU,Great Britain,Summer,2012,London 2012
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,MEX,Australia,Summer,2000,Sydney 2000
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,MNG,Brazil,Summer,2016,Rio 2016
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,MNG,Republic of Korea,Summer,1988,Seoul 1988
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,MNG,Spain,Summer,1992,Barcelona 1992
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,POL,USSR,Summer,1980,Moscow 1980
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,ROU,Finland,Summer,1952,Helsinki 1952
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,ROU,Mexico,Summer,1968,Mexico City 1968
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,ROU,United States,Summer,1996,Atlanta 1996
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,RUS,Australia,Summer,2000,Sydney 2000
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,RUS,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,RUS,Canada,Summer,1976,Montreal 1976
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,RUS,Greece,Summer,2004,Athens 2004
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,SRB,Canada,Summer,1976,Montreal 1976
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,SRB,Mexico,Summer,1968,Mexico City 1968
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,USA,Japan,Summer,1964,Tokyo 1964
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,USA,Republic of Korea,Summer,1988,Seoul 1988
Boxing,57-60kg lightweight men,Men,Bronze,Athlete,USA,United States,Summer,1996,Atlanta 1996
Boxing,57-60kg lightweight men,Men,Gold,Athlete,BRA,Brazil,Summer,2016,Rio 2016
Boxing,57-60kg lightweight men,Men,Gold,Athlete,CUB,Australia,Summer,2000,Sydney 2000
Boxing,57-60kg lightweight men,Men,Gold,Athlete,CUB,Greece,Summer,2004,Athens 2004
Boxing,57-60kg lightweight men,Men,Gold,Athlete,CUB,USSR,Summer,1980,Moscow 1980
Boxing,57-60kg lightweight men,Men,Gold,Athlete,DEU,Republic of Korea,Summer,1988,Seoul 1988
Boxing,57-60kg lightweight men,Men,Gold,Athlete,DZA,United States,Summer,1996,Atlanta 1996
Boxing,57-60kg lightweight men,Men,Gold,Athlete,GBR,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,57-60kg lightweight men,Men,Gold,Athlete,ITA,Finland,Summer,1952,Helsinki 1952
Boxing,57-60kg lightweight men,Men,Gold,Athlete,POL,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,57-60kg lightweight men,Men,Gold,Athlete,POL,Italy,Summer,1960,Rome 1960
Boxing,57-60kg lightweight men,Men,Gold,Athlete,POL,Japan,Summer,1964,Tokyo 1964
Boxing,57-60kg lightweight men,Men,Gold,Athlete,RUS,China,Summer,2008,Beijing 2008
Boxing,57-60kg lightweight men,Men,Gold,Athlete,UKR,Great Britain,Summer,2012,London 2012
Boxing,57-60kg lightweight men,Men,Gold,Athlete,USA,Canada,Summer,1976,Montreal 1976
Boxing,57-60kg lightweight men,Men,Gold,Athlete,USA,Mexico,Summer,1968,Mexico City 1968
Boxing,57-60kg lightweight men,Men,Gold,Athlete,USA,Spain,Summer,1992,Barcelona 1992
Boxing,57-60kg lightweight men,Men,Gold,Athlete,USA,United States,Summer,1984,Los Angeles 1984
Boxing,57-60kg lightweight men,Men,Silver,Athlete,BGR,United States,Summer,1996,Atlanta 1996
Boxing,57-60kg lightweight men,Men,Silver,Athlete,DEU,"Australia, Sweden",Summer,1956,Melbourne 1956
Boxing,57-60kg lightweight men,Men,Silver,Athlete,DEU,Spain,Summer,1992,Barcelona 1992
Boxing,57-60kg lightweight men,Men,Silver,Athlete,FRA,Brazil,Summer,2016,Rio 2016
Boxing,57-60kg lightweight men,Men,Silver,Athlete,FRA,China,Summer,2008,Beijing 2008
Boxing,57-60kg lightweight men,Men,Silver,Athlete,GBR,Greece,Summer,2004,Athens 2004
Boxing,57-60kg lightweight men,Men,Silver,Athlete,HUN,Federal Republic of Germany,Summer,1972,Munich 1972
Boxing,57-60kg lightweight men,Men,Silver,Athlete,ITA,Italy,Summer,1960,Rome 1960
Boxing,57-60kg lightweight men,Men,Silver,Athlete,KOR,Great Britain,Summer,2012,London 2012
Boxing,57-60kg lightweight men,Men,Silver,Athlete,POL,Finland,Summer,1952,Helsinki 1952
Boxing,57-60kg lightweight men,Men,Silver,Athlete,POL,Mexico,Summer,1968,Mexico City 1968
Boxing,57-60kg lightweight men,Men,Silver,Athlete,PRI,United States,Summer,1984,Los Angeles 1984
Boxing,57-60kg lightweight men,Men,Silver,Athlete,ROU,Canada,Summer,1976,Montreal 1976
Boxing,57-60kg lightweight men,Men,Silver,Athlete,RUS,Japan,Summer,1964,Tokyo 1964
Boxing,57-60kg lightweight men,Men,Silver,Athlete,RUS,USSR,Summer,1980,Moscow 1980
Boxing,57-60kg lightweight men,Men,Silver,Athlete,SWE,Republic of Korea,Summer,1988,Seoul 1988
Boxing,57-60kg lightweight men,Men,Silver,Athlete,UKR,Australia,Summer,2000,Sydney 2000
Boxing,5715  6124kg lightweight men,Men,Bronze,Athlete,CAN,Belgium,Summer,1920,Antwerp 1920
Boxing,5715  6124kg lightweight men,Men,Bronze,Athlete,SWE,Netherlands,Summer,1928,Amsterdam 1928
Boxing,5715  6124kg lightweight men,Men,Bronze,Athlete,USA,France,Summer,1924,Paris 1924
Boxing,5715  6124kg lightweight men,Men,Bronze,Athlete,USA,United States,Summer,1932,Los Angeles 1932
Boxing,5715  6124kg lightweight men,Men,Gold,Athlete,DNK,France,Summer,1924,Paris 1924
Boxing,5715  6124kg lightweight men,Men,Gold,Athlete,ITA,Netherlands,Summer,1928,Amsterdam 1928
Boxing,5715  6124kg lightweight men,Men,Gold,Athlete,USA,Belgium,Summer,1920,Antwerp 1920
Boxing,5715  6124kg lightweight men,Men,Gold,Athlete,ZAF,United States,Summer,1932,Los Angeles 1932
Boxing,5715  6124kg lightweight men,Men,Silver,Athlete,ARG,France,Summer,1924,Paris 1924
Boxing,5715  6124kg lightweight men,Men,Silver,Athlete,DNK,Belgium,Summer,1920,Antwerp 1920
Boxing,5715  6124kg lightweight men,Men,Silver,Athlete,SWE,United States,Summer,1932,Los Angeles 1932
Boxing,5715  6124kg lightweight men,Men,Silver,Athlete,USA,Netherlands,Summer,1928,Amsterdam 1928
Boxing,5715  635kg lightweight men,Men,Bronze,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,5715  635kg lightweight men,Men,Gold,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,5715  635kg lightweight men,Men,Silver,Athlete,GBR,Great Britain,Summer,1908,London 1908
Boxing,58  62kg lightweight men,Men,Bronze,Athlete,DNK,Great Britain,Summer,1948,London 1948
Boxing,58  62kg lightweight men,Men,Gold,Athlete,ZAF,Great Britain,Summer,1948,London 1948
Boxing,58  62kg lightweight men,Men,Silver,Athlete,BEL,Great Britain,Summer,1948,London 1948
Boxing,60 - 63.5kg (light-welterweight) men,Men,Bronze,Athlete,DEU,Republic of Korea,Summer,1988,Seoul 1988
Boxing,60 - 63.5kg (light-welterweight) men,Men,Bronze,Athlete,FIN,Finland,Summer,1952,Helsinki 1952
Boxing,60 - 63.5kg (light-welterweight) men,Men,Bronze,Athlete,ITA,Finland,Summer,1952,Helsinki 1952
Boxing,60 - 63.5kg (light-welterweight) men,Men,Bronze,Athlete,SWE,Republic of Korea,Summer,1988,Seoul 1988
Boxing,60 - 63.5kg (light-welterweight) men,Men,Gold,Athlete,RUS,Republic of Korea,Summer,1988,Seoul 1988
Boxing,60 - 63.5kg (light-welterweight) men,Men,Gold,Athlete,USA,Finland,Summer,1952,Helsinki 1952
Boxing,60 - 63.5kg (light-welterweight) men,Men,Silver,Athlete,AUS,Republic of Korea,Summer,1988,Seoul 1988
Boxing,60 - 63.5kg (light-welterweight) men,Men,Silver,Athlete,RUS,Finland,Summer,1952,Helsinki 1952
Boxing,60 - 64 kg men,Men,Bronze,Athlete,BGR,Greece,Summer,2004,Athens 2004
Boxing,60 - 64 kg men,Men,Bronze,Athlete,CUB,China,Summer,2008,Beijing 2008
Boxing,60 - 64 kg men,Men,Bronze,Athlete,DEU,Brazil,Summer,2016,Rio 2016
Boxing,60 - 64 kg men,Men,Bronze,Athlete,FRA,China,Summer,2008,Beijing 2008
Boxing,60 - 64 kg men,Men,Bronze,Athlete,ITA,Great Britain,Summer,2012,London 2012
Boxing,60 - 64 kg men,Men,Bronze,Athlete,MNG,Great Britain,Summer,2012,London 2012
Boxing,60 - 64 kg men,Men,Bronze,Athlete,ROU,Greece,Summer,2004,Athens 2004
Boxing,60 - 64 kg men,Men,Bronze,Athlete,RUS,Brazil,Summer,2016,Rio 2016
Boxing,60 - 64 kg men,Men,Gold,Athlete,CUB,Great Britain,Summer,2012,London 2012
Boxing,60 - 64 kg men,Men,Gold,Athlete,DOM,China,Summer,2008,Beijing 2008
Boxing,60 - 64 kg men,Men,Gold,Athlete,THA,Greece,Summer,2004,Athens 2004
Boxing,60 - 64 kg men,Men,Gold,Athlete,UZB,Brazil,Summer,2016,Rio 2016
Boxing,60 - 64 kg men,Men,Silver,Athlete,AZE,Brazil,Summer,2016,Rio 2016
Boxing,60 - 64 kg men,Men,Silver,Athlete,CUB,Greece,Summer,2004,Athens 2004
Boxing,60 - 64 kg men,Men,Silver,Athlete,THA,China,Summer,2008,Beijing 2008
Boxing,60 - 64 kg men,Men,Silver,Athlete,UKR,Great Britain,Summer,2012,London 2012
Boxing,60 kg light women,Women,Bronze,Athlete,BRA,Great Britain,Summer,2012,London 2012
Boxing,60 kg light women,Women,Bronze,Athlete,FIN,Brazil,Summer,2016,Rio 2016
Boxing,60 kg light women,Women,Bronze,Athlete,RUS,Brazil,Summer,2016,Rio 2016
Boxing,60 kg light women,Women,Bronze,Athlete,TJK,Great Britain,Summer,2012,London 2012
Boxing,60 kg light women,Women,Gold,Athlete,FRA,Brazil,Summer,2016,Rio 2016
Boxing,60 kg light women,Women,Gold,Athlete,IRL,Great Britain,Summer,2012,London 2012
Boxing,60 kg light women,Women,Silver,Athlete,CHN,Brazil,Summer,2016,Rio 2016
Boxing,60 kg light women,Women,Silver,Athlete,RUS,Great Britain,Summer,2012,London 2012
Boxing,60-63.5kg lightwelterweigh men,Men,Bronze,Athlete,BGR,Canada,Summer,1976,Montreal 1976
